"Time","CPU 0 - Processed","CPU 1 - Processed","CPU 10 - Processed","CPU 11 - Processed","CPU 2 - Processed","CPU 3 - Processed","CPU 4 - Processed","CPU 5 - Processed","CPU 6 - Processed","CPU 7 - Processed","CPU 8 - Processed","CPU 9 - Processed","CPU 0 - Dropped","CPU 1 - Dropped","CPU 10 - Dropped","CPU 11 - Dropped","CPU 2 - Dropped","CPU 3 - Dropped","CPU 4 - Dropped","CPU 5 - Dropped","CPU 6 - Dropped","CPU 7 - Dropped","CPU 8 - Dropped","CPU 9 - Dropped"
2026-06-04 19:24:00,85.5 p/s,56.5 p/s,96.5 p/s,59.0 p/s,92.8 p/s,54.2 p/s,84.2 p/s,59.9 p/s,97.2 p/s,62.9 p/s,90.1 p/s,62.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:24:30,86.0 p/s,51.5 p/s,97.3 p/s,55.7 p/s,83.7 p/s,51.1 p/s,81.1 p/s,56.7 p/s,96.0 p/s,61.1 p/s,92.7 p/s,61.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:25:00,88.2 p/s,55.1 p/s,95.0 p/s,57.4 p/s,83.7 p/s,55.6 p/s,85.6 p/s,60.6 p/s,92.7 p/s,61.1 p/s,91.7 p/s,66.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:25:30,88.1 p/s,57.0 p/s,97.0 p/s,57.6 p/s,82.9 p/s,62.6 p/s,86.6 p/s,62.0 p/s,90.6 p/s,60.4 p/s,86.0 p/s,62.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:26:00,87.1 p/s,62.4 p/s,101 p/s,54.4 p/s,90.9 p/s,60.9 p/s,93.3 p/s,71.2 p/s,92.3 p/s,59.8 p/s,85.5 p/s,64.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:26:30,89.9 p/s,63.5 p/s,94.3 p/s,53.9 p/s,87.8 p/s,60.9 p/s,89.3 p/s,67.4 p/s,90.3 p/s,56.0 p/s,85.2 p/s,62.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:27:00,87.1 p/s,61.1 p/s,88.5 p/s,53.2 p/s,86.8 p/s,61.9 p/s,92.4 p/s,62.6 p/s,86.3 p/s,57.7 p/s,84.6 p/s,64.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:27:30,90.3 p/s,61.4 p/s,86.3 p/s,53.5 p/s,80.4 p/s,62.1 p/s,92.7 p/s,53.8 p/s,86.7 p/s,55.8 p/s,79.2 p/s,62.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:28:00,87.0 p/s,64.7 p/s,90.5 p/s,57.2 p/s,82.6 p/s,59.6 p/s,94.6 p/s,61.2 p/s,93.2 p/s,60.9 p/s,79.9 p/s,57.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:28:30,88.1 p/s,66.6 p/s,90.0 p/s,57.2 p/s,82.6 p/s,58.9 p/s,93.2 p/s,60.9 p/s,92.6 p/s,67.9 p/s,83.3 p/s,56.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:29:00,83.9 p/s,63.7 p/s,92.4 p/s,58.0 p/s,81.9 p/s,65.7 p/s,88.5 p/s,60.0 p/s,92.0 p/s,74.2 p/s,84.6 p/s,57.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:29:30,87.5 p/s,65.0 p/s,91.8 p/s,54.2 p/s,80.8 p/s,66.9 p/s,88.4 p/s,55.9 p/s,94.0 p/s,70.5 p/s,86.3 p/s,60.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:30:00,83.8 p/s,61.7 p/s,89.2 p/s,52.0 p/s,82.2 p/s,63.3 p/s,83.7 p/s,54.0 p/s,93.5 p/s,59.4 p/s,88.4 p/s,58.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:30:30,82.9 p/s,59.9 p/s,84.7 p/s,54.1 p/s,82.7 p/s,59.2 p/s,79.9 p/s,56.1 p/s,88.7 p/s,53.3 p/s,85.3 p/s,59.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:31:00,83.5 p/s,54.9 p/s,84.4 p/s,66.5 p/s,87.0 p/s,60.7 p/s,78.7 p/s,58.4 p/s,83.7 p/s,57.7 p/s,83.1 p/s,59.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:31:30,83.9 p/s,56.5 p/s,89.6 p/s,70.0 p/s,84.7 p/s,60.5 p/s,77.0 p/s,66.3 p/s,84.9 p/s,54.6 p/s,81.0 p/s,55.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:32:00,89.9 p/s,65.3 p/s,92.4 p/s,78.8 p/s,88.0 p/s,61.2 p/s,79.7 p/s,63.9 p/s,85.3 p/s,60.0 p/s,88.9 p/s,55.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:32:30,87.8 p/s,66.5 p/s,97.1 p/s,66.3 p/s,84.5 p/s,61.2 p/s,78.1 p/s,60.9 p/s,84.6 p/s,65.9 p/s,92.2 p/s,58.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:33:00,87.8 p/s,68.4 p/s,94.6 p/s,59.2 p/s,83.4 p/s,61.7 p/s,77.8 p/s,56.4 p/s,84.8 p/s,69.3 p/s,88.4 p/s,62.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:33:30,83.0 p/s,60.6 p/s,95.0 p/s,50.3 p/s,82.8 p/s,62.1 p/s,79.8 p/s,57.2 p/s,87.1 p/s,68.4 p/s,85.8 p/s,61.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:34:00,79.4 p/s,57.2 p/s,95.1 p/s,47.8 p/s,83.0 p/s,63.2 p/s,80.4 p/s,58.4 p/s,84.3 p/s,57.2 p/s,80.3 p/s,54.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:34:30,79.0 p/s,52.1 p/s,93.9 p/s,56.5 p/s,83.4 p/s,64.6 p/s,81.8 p/s,54.9 p/s,83.1 p/s,58.1 p/s,81.2 p/s,52.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:35:00,74.8 p/s,54.7 p/s,93.5 p/s,54.7 p/s,81.0 p/s,60.1 p/s,81.5 p/s,59.0 p/s,86.7 p/s,55.5 p/s,79.3 p/s,50.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:35:30,79.9 p/s,55.5 p/s,87.9 p/s,56.3 p/s,80.9 p/s,58.7 p/s,87.4 p/s,56.7 p/s,87.6 p/s,58.2 p/s,82.5 p/s,56.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:36:00,82.2 p/s,65.9 p/s,91.3 p/s,52.2 p/s,82.1 p/s,57.2 p/s,93.9 p/s,60.2 p/s,92.9 p/s,59.4 p/s,81.0 p/s,57.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:36:30,93.8 p/s,65.3 p/s,90.1 p/s,50.3 p/s,82.9 p/s,65.9 p/s,92.4 p/s,58.4 p/s,92.6 p/s,60.1 p/s,86.6 p/s,62.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:37:00,89.7 p/s,71.1 p/s,91.1 p/s,53.8 p/s,85.0 p/s,64.5 p/s,88.5 p/s,61.8 p/s,95.0 p/s,62.9 p/s,83.8 p/s,58.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:37:30,90.6 p/s,63.6 p/s,87.1 p/s,58.5 p/s,81.9 p/s,62.2 p/s,83.3 p/s,61.2 p/s,89.4 p/s,65.6 p/s,85.3 p/s,63.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:38:00,85.5 p/s,69.4 p/s,85.2 p/s,60.7 p/s,82.6 p/s,56.9 p/s,82.6 p/s,60.1 p/s,89.3 p/s,60.5 p/s,79.9 p/s,57.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:38:30,86.5 p/s,64.6 p/s,84.9 p/s,57.4 p/s,82.9 p/s,57.0 p/s,81.6 p/s,57.6 p/s,89.3 p/s,52.8 p/s,84.9 p/s,61.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:39:00,84.7 p/s,64.6 p/s,87.5 p/s,52.5 p/s,90.6 p/s,56.0 p/s,88.1 p/s,59.2 p/s,91.9 p/s,50.5 p/s,85.6 p/s,60.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:39:30,83.3 p/s,58.4 p/s,88.2 p/s,52.4 p/s,92.5 p/s,58.0 p/s,89.2 p/s,65.5 p/s,91.1 p/s,54.0 p/s,90.2 p/s,65.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:40:00,85.4 p/s,65.2 p/s,86.4 p/s,55.1 p/s,89.7 p/s,55.2 p/s,97.2 p/s,65.3 p/s,89.6 p/s,57.9 p/s,86.2 p/s,65.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:40:30,91.6 p/s,67.2 p/s,87.0 p/s,57.3 p/s,89.0 p/s,62.8 p/s,96.4 p/s,65.4 p/s,94.9 p/s,58.8 p/s,90.7 p/s,62.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:41:00,93.0 p/s,63.5 p/s,88.4 p/s,60.9 p/s,87.8 p/s,61.7 p/s,100 p/s,58.6 p/s,100 p/s,59.8 p/s,88.6 p/s,59.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:41:30,92.2 p/s,57.2 p/s,88.5 p/s,62.9 p/s,90.2 p/s,71.7 p/s,89.1 p/s,63.0 p/s,97.5 p/s,61.4 p/s,90.1 p/s,56.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:42:00,87.1 p/s,51.3 p/s,90.6 p/s,62.3 p/s,84.9 p/s,66.2 p/s,85.3 p/s,67.8 p/s,91.5 p/s,58.7 p/s,85.4 p/s,60.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:42:30,85.0 p/s,53.3 p/s,94.0 p/s,61.5 p/s,85.8 p/s,65.8 p/s,78.7 p/s,70.6 p/s,92.3 p/s,57.0 p/s,84.1 p/s,67.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:43:00,87.1 p/s,54.9 p/s,95.6 p/s,59.5 p/s,82.8 p/s,59.8 p/s,83.1 p/s,67.7 p/s,95.4 p/s,54.4 p/s,83.4 p/s,73.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:43:30,85.8 p/s,65.0 p/s,92.4 p/s,61.7 p/s,83.5 p/s,61.9 p/s,81.7 p/s,64.5 p/s,98.1 p/s,53.3 p/s,87.1 p/s,67.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:44:00,85.3 p/s,67.3 p/s,91.6 p/s,65.2 p/s,86.1 p/s,61.9 p/s,86.5 p/s,59.5 p/s,90.9 p/s,55.1 p/s,87.0 p/s,62.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:44:30,81.3 p/s,68.2 p/s,91.2 p/s,66.1 p/s,81.6 p/s,58.5 p/s,78.4 p/s,55.6 p/s,87.6 p/s,61.9 p/s,85.1 p/s,55.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:45:00,79.4 p/s,61.3 p/s,91.3 p/s,60.3 p/s,82.0 p/s,57.8 p/s,82.8 p/s,55.2 p/s,82.3 p/s,65.3 p/s,84.3 p/s,55.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:45:30,85.6 p/s,61.0 p/s,91.1 p/s,56.5 p/s,78.6 p/s,52.5 p/s,83.5 p/s,59.6 p/s,82.6 p/s,63.1 p/s,85.8 p/s,60.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:46:00,89.3 p/s,60.4 p/s,102 p/s,52.0 p/s,90.6 p/s,60.0 p/s,96.9 p/s,60.6 p/s,88.7 p/s,58.0 p/s,92.5 p/s,64.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:46:30,98.5 p/s,60.5 p/s,102 p/s,51.8 p/s,91.1 p/s,60.1 p/s,93.9 p/s,61.0 p/s,93.4 p/s,55.2 p/s,91.0 p/s,64.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:47:00,94.5 p/s,71.9 p/s,101 p/s,56.8 p/s,92.0 p/s,61.9 p/s,91.8 p/s,58.8 p/s,95.4 p/s,53.8 p/s,90.6 p/s,61.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:47:30,91.6 p/s,69.2 p/s,93.5 p/s,57.6 p/s,84.9 p/s,62.0 p/s,83.4 p/s,62.5 p/s,93.9 p/s,54.1 p/s,86.7 p/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:48:00,87.1 p/s,72.3 p/s,93.1 p/s,60.0 p/s,86.4 p/s,63.1 p/s,86.4 p/s,58.4 p/s,92.0 p/s,56.5 p/s,88.4 p/s,62.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:48:30,90.9 p/s,63.6 p/s,93.5 p/s,63.7 p/s,83.5 p/s,67.2 p/s,87.6 p/s,57.3 p/s,88.1 p/s,63.7 p/s,90.3 p/s,59.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:49:00,91.5 p/s,61.5 p/s,96.2 p/s,68.0 p/s,86.7 p/s,61.7 p/s,86.6 p/s,55.2 p/s,90.0 p/s,60.7 p/s,93.2 p/s,55.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:49:30,89.4 p/s,58.4 p/s,96.8 p/s,65.9 p/s,84.5 p/s,61.0 p/s,83.4 p/s,56.4 p/s,91.1 p/s,62.7 p/s,88.2 p/s,61.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:50:00,82.7 p/s,57.3 p/s,92.8 p/s,54.9 p/s,86.9 p/s,55.8 p/s,81.9 p/s,55.4 p/s,89.2 p/s,57.0 p/s,85.8 p/s,58.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:50:30,80.1 p/s,62.8 p/s,88.7 p/s,53.2 p/s,85.9 p/s,52.7 p/s,84.3 p/s,55.3 p/s,86.4 p/s,60.4 p/s,79.9 p/s,54.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:51:00,85.8 p/s,62.9 p/s,95.1 p/s,67.8 p/s,91.3 p/s,53.6 p/s,90.7 p/s,55.0 p/s,88.1 p/s,62.1 p/s,86.3 p/s,50.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:51:30,85.7 p/s,62.4 p/s,97.2 p/s,74.1 p/s,94.7 p/s,63.9 p/s,90.7 p/s,60.8 p/s,90.0 p/s,64.3 p/s,87.1 p/s,58.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:52:00,83.3 p/s,58.2 p/s,91.3 p/s,70.2 p/s,92.5 p/s,65.9 p/s,88.2 p/s,62.9 p/s,86.8 p/s,65.3 p/s,87.8 p/s,61.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:52:30,74.8 p/s,59.4 p/s,83.8 p/s,52.9 p/s,86.6 p/s,68.9 p/s,80.6 p/s,59.3 p/s,86.6 p/s,62.4 p/s,88.9 p/s,61.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:53:00,73.5 p/s,54.5 p/s,82.3 p/s,45.4 p/s,80.5 p/s,63.3 p/s,79.8 p/s,56.0 p/s,88.1 p/s,58.5 p/s,87.5 p/s,56.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:53:30,77.1 p/s,52.6 p/s,86.5 p/s,49.5 p/s,79.4 p/s,66.0 p/s,81.3 p/s,53.8 p/s,86.8 p/s,54.6 p/s,84.1 p/s,57.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:54:00,81.3 p/s,54.6 p/s,90.4 p/s,64.7 p/s,82.8 p/s,64.1 p/s,84.2 p/s,61.3 p/s,87.4 p/s,49.4 p/s,80.9 p/s,60.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:54:30,84.1 p/s,55.0 p/s,90.4 p/s,70.0 p/s,88.0 p/s,61.2 p/s,84.7 p/s,61.5 p/s,90.5 p/s,54.9 p/s,79.3 p/s,60.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:55:00,91.8 p/s,56.9 p/s,93.5 p/s,71.4 p/s,93.0 p/s,63.9 p/s,82.5 p/s,62.1 p/s,91.3 p/s,59.6 p/s,81.4 p/s,65.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:55:30,87.6 p/s,56.4 p/s,89.7 p/s,61.3 p/s,92.7 p/s,68.6 p/s,78.7 p/s,60.3 p/s,91.2 p/s,61.4 p/s,80.1 p/s,58.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:56:00,86.5 p/s,65.5 p/s,85.7 p/s,72.7 p/s,81.7 p/s,67.3 p/s,72.8 p/s,50.1 p/s,91.8 p/s,51.2 p/s,87.1 p/s,62.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:56:30,72.7 p/s,67.8 p/s,68.9 p/s,81.1 p/s,64.3 p/s,63.1 p/s,59.7 p/s,39.2 p/s,88.0 p/s,53.8 p/s,91.9 p/s,67.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:57:00,75.9 p/s,68.6 p/s,63.1 p/s,83.5 p/s,49.7 p/s,51.7 p/s,47.8 p/s,34.1 p/s,76.0 p/s,50.6 p/s,87.4 p/s,78.0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:57:30,74.2 p/s,64.8 p/s,59.5 p/s,68.4 p/s,48.7 p/s,46.9 p/s,43.5 p/s,33.1 p/s,65.9 p/s,55.1 p/s,75.5 p/s,76.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:58:00,77.5 p/s,65.2 p/s,65.6 p/s,53.7 p/s,56.4 p/s,41.2 p/s,46.8 p/s,31.9 p/s,67.3 p/s,47.3 p/s,66.5 p/s,65.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:58:30,79.8 p/s,65.3 p/s,68.3 p/s,50.0 p/s,67.6 p/s,37.1 p/s,50.8 p/s,29.1 p/s,70.7 p/s,48.0 p/s,67.2 p/s,57.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:59:00,75.2 p/s,58.5 p/s,72.4 p/s,49.1 p/s,73.1 p/s,43.0 p/s,56.4 p/s,32.5 p/s,71.6 p/s,46.4 p/s,70.3 p/s,55.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 19:59:30,72.1 p/s,54.3 p/s,73.2 p/s,46.3 p/s,73.8 p/s,44.5 p/s,57.7 p/s,40.6 p/s,71.4 p/s,45.8 p/s,70.3 p/s,51.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:00:00,62.7 p/s,52.9 p/s,67.1 p/s,47.5 p/s,71.3 p/s,50.4 p/s,63.7 p/s,43.2 p/s,72.6 p/s,49.4 p/s,69.1 p/s,52.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:00:30,65.5 p/s,57.1 p/s,63.4 p/s,46.6 p/s,69.4 p/s,46.9 p/s,64.6 p/s,46.6 p/s,68.5 p/s,43.2 p/s,69.9 p/s,51.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
2026-06-04 20:01:00,67.2 p/s,58.0 p/s,66.7 p/s,53.8 p/s,70.0 p/s,46.9 p/s,79.7 p/s,46.9 p/s,67.0 p/s,43.2 p/s,71.6 p/s,49.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s
